Timestamp;Date;Type;Detail
00:04:09.7974284;21/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
00:04:16.5514766;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:04:16.7149918;21/12/2022;Element Movement;Pull;;
00:04:16.9340386;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_014.jpg;
00:04:21.2429876;21/12/2022;Element Movement;Down;;
00:04:21.3108181;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_011.jpg;
00:04:22.5375559;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_017.jpg;
00:04:22.6596699;21/12/2022;Element Movement;Down;;
00:04:23.8141838;21/12/2022;Element Movement;Down;;
00:04:24.7309757;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_014.jpg;
00:04:26.4311980;21/12/2022;Element Movement;Down;;
00:04:27.7649688;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_017.jpg;
00:04:28.9097138;21/12/2022;Element Movement;Down;;
00:04:29.9889610;21/12/2022;Element Movement;Left;;
00:04:31.2722610;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_012.jpg;
00:04:32.7852011;21/12/2022;Element Movement;Left;;
00:04:45.7348523;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_010.jpg;
00:04:49.2593984;21/12/2022;Element Movement;Push;;
00:05:01.3932147;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
00:05:01.4165968;21/12/2022;Element Movement;Push;;
00:05:04.0917575;21/12/2022;Element Movement;Push;;
00:05:06.9175963;21/12/2022;Element Movement;Pull;;
