Timestamp;Date;Type;Detail
23:31:36.5498397;20/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
23:31:42.3243496;20/12/2022;Element Movement;Push;;
23:31:45.4087789;20/12/2022;Element Movement;Pull;;
23:31:47.9149238;20/12/2022;Element Movement;Push;;
23:31:49.3462507;20/12/2022;Element Movement;Push;;
23:31:50.7727910;20/12/2022;Element Movement;Push;;
23:31:52.3480050;20/12/2022;Element Movement;Push;;
23:31:54.7384863;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
23:31:55.5106775;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
23:31:57.8772715;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
23:32:16.9869695;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
23:32:18.0433635;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
23:32:20.8303211;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
23:32:22.7504601;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_172.jpg;
23:32:23.6943483;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_173.jpg;
23:32:25.9323500;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
23:32:28.2411050;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_172.jpg;
23:32:33.8734451;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
23:32:35.6369725;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
23:32:39.9482520;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_168.jpg;
23:32:46.4283222;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
23:32:46.7162563;20/12/2022;Element Movement;Pull;;
23:32:46.9364224;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
23:32:56.7117734;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_177.jpg;
23:32:58.2065359;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
23:33:01.3629394;20/12/2022;Element Movement;Push;;
23:33:10.9812558;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
23:33:12.2603517;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_173.jpg;
23:33:15.3009108;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
23:33:15.6605589;20/12/2022;Element Movement;Pull;;
23:33:15.8474610;20/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_182.jpg;
