Timestamp;Date;Type;Detail
01:55:29.1211974;21/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
01:57:06.7022855;21/12/2022;Element Movement;Push;;
01:57:08.4113427;21/12/2022;Element Movement;Push;;
