Timestamp;Date;Type;Detail
22:00:03.7944801;20/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
22:00:15.6360215;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:00:17.0622251;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:00:20.1087177;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:00:23.5489214;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:00:44.7205813;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:00:49.3162594;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:00:52.1458048;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:01:06.0111538;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:01:06.8929852;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:01:10.9323964;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:01:12.0346950;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:01:15.9340368;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:01:31.1332763;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:02:04.5215843;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:02:08.6368354;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:16:51.0804560;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:16:52.0145666;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:16:52.5125226;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:16:54.3617193;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:16:55.9983229;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:00.3685102;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:01.9114675;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:03.5993659;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:05.5191330;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:07.6023615;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:09.0900880;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:15.2140251;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:17:16.5227214;20/12/2022;Selection;Selected;Url: https://www.google.com;
