Timestamp;Date;Type;Detail
21:17:48.6793678;20/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
21:18:22.0537348;20/12/2022;Selection;Selected;Url: https://www.google.com;
