Timestamp;Date;Type;Detail
18:46:21.5400591;21/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
18:46:39.3027790;21/12/2022;URL Change;Url: https://www.google.com;
