Timestamp;Date;Type;Detail
00:48:20.8302324;21/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
00:48:55.3039856;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:48:58.5345381;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:48:59.5090474;21/12/2022;Element Movement;Right;;
00:49:00.8248808;21/12/2022;Element Movement;Left;;
00:49:02.0529495;21/12/2022;Element Movement;Left;;
00:49:04.0165365;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_004.jpg;
00:49:04.2642663;21/12/2022;Element Movement;Left;;
00:49:05.4036240;21/12/2022;Element Movement;Left;;
00:49:06.4059566;21/12/2022;Element Movement;Left;;
00:49:08.6484163;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
00:49:08.8308857;21/12/2022;Element Movement;Right;;
00:49:11.0338524;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:49:16.6666979;21/12/2022;Element Movement;Right;;
00:49:19.3243029;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_004.jpg;
00:49:20.0872367;21/12/2022;Element Movement;Right;;
00:49:28.9974748;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
00:49:30.1862109;21/12/2022;Element Movement;Right;;
00:49:31.6539255;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:49:35.7109498;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:49:38.4249432;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
00:49:40.8840247;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:49:42.0686605;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
00:49:42.2103712;21/12/2022;Element Movement;Left;;
00:49:43.8106068;21/12/2022;Element Movement;Right;;
00:49:44.9619132;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
00:49:45.1409507;21/12/2022;Element Movement;Down;;
00:49:46.5040369;21/12/2022;Element Movement;Pull;;
00:49:46.6544259;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_014.jpg;
00:49:50.5077056;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_014.jpg;
00:49:50.7673862;21/12/2022;Element Movement;Pull;;
00:49:54.9665972;21/12/2022;Element Movement;Push;;
00:49:58.3812415;21/12/2022;Element Movement;Pull;;
00:50:00.7416423;21/12/2022;Element Movement;Push;;
00:50:03.0936924;21/12/2022;Element Movement;Push;;
00:50:05.6678203;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:50:07.4738045;21/12/2022;Element Movement;Pull;;
00:50:10.2569817;21/12/2022;Element Movement;Push;;
00:50:13.0454598;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_005.jpg;
00:50:20.7724621;21/12/2022;Element Movement;Push;;
00:50:23.3254505;21/12/2022;Element Movement;Push;;
00:50:25.5440870;21/12/2022;Element Movement;Push;;
00:54:57.9083687;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
00:55:01.9084087;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_182.jpg;
00:55:02.4729600;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_179.jpg;
00:55:03.0320157;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
00:55:05.5190338;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_180.jpg;
00:55:06.4048642;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
00:55:06.8415620;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_177.jpg;
00:55:11.0666050;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
00:55:15.6679110;21/12/2022;Element Movement;Down;;
00:55:19.1004540;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_180.jpg;
00:55:20.7084658;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_182.jpg;
00:55:22.2335261;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_175.jpg;
