Timestamp;Date;Type;Detail
21:33:15.0978681;20/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
21:34:17.4335311;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:05.7246434;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:11.8568950;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:14.4432273;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:20.9297723;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:24.7715805;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:28.5952745;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:39.7644748;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:47.1555804;20/12/2022;Selection;Selected;Url: https://www.google.com;
21:35:57.0373927;20/12/2022;Selection;Selected;Url: https://www.google.com;
