Timestamp;Date;Type;Detail
22:27:58.3497324;20/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
22:28:17.8247036;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:18.0909126;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:18.2999688;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:31.5285006;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:32.6234651;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:33.5696006;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:40.0009508;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:41.4206327;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:42.9906545;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:48.2953055;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:55.8535385;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:28:56.0864272;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:29:08.0000957;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:29:09.2800499;20/12/2022;Selection;Selected;Url: https://www.google.com;
22:29:10.8896183;20/12/2022;Selection;Selected;Url: https://www.google.com;
