Timestamp;Date;Type;Detail
16:47:56.6279798;01/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
16:50:42.8279452;01/12/2022;Session Status;Stop;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
