Timestamp;Date;Type;Detail
18:59:57.9515792;01/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
19:00:49.4915870;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:00:50.6910905;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:00:52.2137122;01/12/2022;Element Movement;Left Hand Controller;Down;;
19:00:53.2207026;01/12/2022;Element Movement;Left Hand Controller;Down;;
19:00:54.2310227;01/12/2022;Element Movement;Left Hand Controller;Up;;
19:00:55.3955180;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:00:56.4036652;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:00:58.9148056;01/12/2022;Element Movement;Left Hand Controller;Push;;
19:01:01.3839846;01/12/2022;Element Movement;Left Hand Controller;Push;;
19:01:03.9004513;01/12/2022;Element Movement;Left Hand Controller;Pull;;
19:01:05.6542615;01/12/2022;Element Movement;Left Hand Controller;Pull;;
19:01:09.2228999;01/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:37.5957950;01/12/2022;Category;Added;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:38.3822508;01/12/2022;Category;Added;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:38.9650641;01/12/2022;Category;Removed;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:39.8093331;01/12/2022;Category;Removed;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:40.3524802;01/12/2022;Category;Added;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:42.1743927;01/12/2022;Selection;Unselected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_009.jpg;
19:01:50.7400676;01/12/2022;Category;Added;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:01:55.6101392;01/12/2022;Category;Removed;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:01:57.8893162;01/12/2022;Category;Added;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:02:07.7178292;01/12/2022;Category;Added;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:02:10.7494608;01/12/2022;Category;Removed;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:02:11.4251177;01/12/2022;Category;Added;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:02:12.3290407;01/12/2022;Category;Removed;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:02:13.4239763;01/12/2022;Category;Added;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_008.jpg;
19:02:21.6831988;01/12/2022;Category;Added;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_007.jpg;
19:02:22.3339822;01/12/2022;Category;Added;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_007.jpg;
19:02:28.0462891;01/12/2022;Category;Added;Name: AkoUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
19:02:28.8951880;01/12/2022;Category;Added;Name: HinaUrl: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
19:02:38.2572402;01/12/2022;Element Movement;Left Hand Controller;Left;;
