Timestamp;Date;Type;Detail
16:56:10.6793774;01/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
16:56:21.3327795;01/12/2022;Session Status;Stop;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
